curve_name,number_of_classes,relative_accuracy,std
continual_backpropagation,56.42857142857142,0.9476498715461258,0.08589302710506161
continual_backpropagation,56.666666666666664,0.9481643432973472,0.08578504697262504
continual_backpropagation,56.904761904761905,0.9486788150485688,0.08567706684018848
continual_backpropagation,57.14285714285714,0.9491932867997899,0.08556908670775193
continual_backpropagation,57.38095238095238,0.9497077585510112,0.08546110657531536
continual_backpropagation,57.61904761904761,0.9502222303022326,0.08535312644287885
continual_backpropagation,57.857142857142854,0.9507367020534542,0.08524514631044222
continual_backpropagation,58.095238095238095,0.9512511738046755,0.08513716617800574
continual_backpropagation,58.33333333333333,0.9517656455558969,0.08502918604556917
continual_backpropagation,58.57142857142857,0.9522801173071183,0.0849212059131326
continual_backpropagation,58.8095238095238,0.9527945890583396,0.08481322578069607
continual_backpropagation,59.047619047619044,0.953309060809561,0.0847052456482595
continual_backpropagation,59.285714285714285,0.9538235325607823,0.08459726551582292
continual_backpropagation,59.52380952380952,0.9543380043120039,0.08448928538338639
continual_backpropagation,59.76190476190476,0.9548524760632251,0.08438130525094988
continual_backpropagation,60.0,0.9553669478144466,0.08427332511851325
continual_backpropagation,60.238095238095234,0.9558814195656677,0.08416534498607674
continual_backpropagation,60.476190476190474,0.9563958913168893,0.0840573648536402
continual_backpropagation,60.71428571428571,0.9569103630681107,0.0839493847212036
continual_backpropagation,60.95238095238095,0.957424834819332,0.08384140458876706
continual_backpropagation,61.19047619047619,0.9579393065705534,0.08373342445633052
continual_backpropagation,61.42857142857142,0.9584537783217748,0.08362544432389393
continual_backpropagation,61.666666666666664,0.9589682500729961,0.08351746419145738
continual_backpropagation,61.904761904761905,0.9594827218242175,0.0840337017620676
continual_backpropagation,62.14285714285714,0.9599971935754389,0.08462527595201103
continual_backpropagation,62.38095238095238,0.9605116653266602,0.08521685014195446
continual_backpropagation,62.61904761904761,0.9610261370778818,0.08580842433189789
continual_backpropagation,62.857142857142854,0.961540608829103,0.08639999852184133
