timesteps,average_return,std
1.832812500000000000e+05,5.188828260663794936e+02,1.635496675658440324e+02
1.846093750000000000e+05,4.986782790281127973e+02,1.894726236224466902e+02
1.859375000000000000e+05,5.128359424442924137e+02,1.855233124281276957e+02
1.872656250000000000e+05,4.736012765292011863e+02,1.868174047619773148e+02
1.885937500000000000e+05,4.706781070479048594e+02,1.983648805500426420e+02
1.899218750000000000e+05,4.836974123776221859e+02,1.852048140572901218e+02
1.912500000000000000e+05,4.880117937784589799e+02,1.996170176132085032e+02
1.925781250000000000e+05,4.836657180372037033e+02,1.952386591059473915e+02
1.939062500000000000e+05,5.117494154223129499e+02,2.054655534399152828e+02
1.952343750000000000e+05,4.755036201293049771e+02,1.913543237922516767e+02
1.965625000000000000e+05,5.242969172744755042e+02,1.924105920484210515e+02
1.978906250000000000e+05,5.116261893377725869e+02,1.957932461246902847e+02
1.992187500000000000e+05,5.420510000859272850e+02,2.099960591359962052e+02
2.005468750000000000e+05,5.222994838185927620e+02,1.952210306809579663e+02
2.018750000000000000e+05,5.580852872087262995e+02,1.803734114494061203e+02
2.032031250000000000e+05,5.529078355661636124e+02,1.924128791472359126e+02
2.045312500000000000e+05,5.870568371856062413e+02,1.882613427796163421e+02
2.058593750000000000e+05,5.987575059534585762e+02,1.800767352098490051e+02
2.071875000000000000e+05,6.344978319238201721e+02,1.850480984415351884e+02
2.085156250000000000e+05,6.388667267558889762e+02,1.809620651136754077e+02
2.098437500000000000e+05,6.244397640469633188e+02,1.686383512040755477e+02
2.111718750000000000e+05,6.172889031135506457e+02,1.701813238814736735e+02
2.125000000000000000e+05,0.000000000000000000e+00,9.550448663302478280e+01
2.138281250000000000e+05,2.345635396536205519e+01,1.067044235749060164e+02
2.151562500000000000e+05,6.208096971421226407e+00,1.130568504137366119e+02
2.164843750000000000e+05,9.312145457131839166e+00,1.207508547751830292e+02
2.178125000000000000e+05,1.241619394284245281e+01,1.228754626385470914e+02
2.191406250000000000e+05,4.925889359523728217e+01,1.285394335645010244e+02
2.204687500000000000e+05,5.217718886373332055e+01,1.436235398960913585e+02
2.217968750000000000e+05,4.501358358373698820e+01,1.460534234825642557e+02
2.231250000000000000e+05,1.000588354627794558e+02,1.499325614110231584e+02
2.244531250000000000e+05,9.319050751547078448e+01,1.491990110780606926e+02
2.257812500000000000e+05,1.315760186239155303e+02,1.468783289637043481e+02
2.271093750000000000e+05,1.268713276757684696e+02,1.564174022894258087e+02
2.284375000000000000e+05,1.380525484346858320e+02,1.684241185969883645e+02
2.297656250000000000e+05,1.966972354139692811e+02,1.654802521196487533e+02
2.310937500000000000e+05,2.464286496898988617e+02,1.658239731373289771e+02
2.324218750000000000e+05,2.415314950839877213e+02,1.607938462908840620e+02
2.337500000000000000e+05,3.008974413078991574e+02,1.753162342805989624e+02
2.350781250000000000e+05,3.138910521120939165e+02,1.826998955818575610e+02
2.364062500000000000e+05,3.293159557467801051e+02,1.714308950188783172e+02
2.377343750000000000e+05,3.011034545392183759e+02,1.672134715954769320e+02
2.390625000000000000e+05,2.700407903640150948e+02,1.712569350688017380e+02
2.403906250000000000e+05,2.745703453401423531e+02,1.660239649126203005e+02
2.417187500000000000e+05,2.675068473665028250e+02,1.600294921390062370e+02
2.430468750000000000e+05,2.670047029270530743e+02,1.662008580372368840e+02
2.443750000000000000e+05,2.690634414352604153e+02,1.607888727436989882e+02
2.457031250000000000e+05,2.931588568783270148e+02,1.557366434444236063e+02
2.470312500000000000e+05,3.323778085171291536e+02,1.616796819202037057e+02
2.483593750000000000e+05,3.766877523280298306e+02,1.529017740608778979e+02
2.496875000000000000e+05,4.220724223634656482e+02,1.501681805416308748e+02
2.510156250000000000e+05,4.193440051514403990e+02,1.496571844813160226e+02
2.523437500000000000e+05,4.245182299707537936e+02,1.438872257209434053e+02
2.536718750000000000e+05,4.729129378568200650e+02,1.473390217173414101e+02
2.550000000000000000e+05,4.879094082479328449e+02,1.401067693769101368e+02
2.563281250000000000e+05,4.921947800770042249e+02,1.348710340713539892e+02
2.576562500000000000e+05,4.732046610731953251e+02,1.341336410562398953e+02
2.589843750000000000e+05,4.686271287195806963e+02,1.396198787009670355e+02
2.603125000000000000e+05,5.392341550212656784e+02,1.304647816363339530e+02
2.616406250000000000e+05,5.864320004085448090e+02,1.339112158937574293e+02
2.629687500000000000e+05,5.725361164399564586e+02,1.336124059582354846e+02
2.642968750000000000e+05,5.958555734695272577e+02,1.232044364067261597e+02
2.656250000000000000e+05,5.939633383616560423e+02,1.270708584394200358e+02
2.669531250000000000e+05,6.024297657885092576e+02,1.316353962361291394e+02
2.682812500000000000e+05,5.755940658651594504e+02,1.357020991929406364e+02
2.696093750000000000e+05,5.458883581716280560e+02,1.259172199959642882e+02
