timesteps,average_return,std
3.386718750000000000e+05,3.026473050296715996e+02,1.110506005305124830e+02
3.400000000000000000e+05,3.099160266940471615e+02,1.109171679629215959e+02
3.413281250000000000e+05,2.971798544521568601e+02,1.221327229061592448e+02
3.426562500000000000e+05,2.813737573357459496e+02,1.016506785286796060e+02
3.439843750000000000e+05,2.803636263747958424e+02,1.223303215627340705e+02
3.453125000000000000e+05,2.965028810319457193e+02,1.151889673793068596e+02
3.466406250000000000e+05,2.960968403657063845e+02,9.682276884676035422e+01
3.479687500000000000e+05,3.171378552343404635e+02,1.094732045124502378e+02
3.492968750000000000e+05,3.444156862358938724e+02,1.085175388708875062e+02
3.506250000000000000e+05,3.861252797356878546e+02,1.094718123078240239e+02
3.519531250000000000e+05,4.158616528434566249e+02,1.036091760965599491e+02
3.532812500000000000e+05,4.295852774964517948e+02,9.698907598178735157e+01
3.546093750000000000e+05,4.264278426799775730e+02,1.091664119172101550e+02
3.559375000000000000e+05,4.427019120306948139e+02,9.723609401794804796e+01
3.572656250000000000e+05,4.451978209070160233e+02,9.574567952320093411e+01
3.585937500000000000e+05,4.481853363027767614e+02,1.047336424487030797e+02
3.599218750000000000e+05,4.762777212314520625e+02,8.928820245596021721e+01
3.612500000000000000e+05,4.716838250038368869e+02,8.849163608603961961e+01
3.625781250000000000e+05,4.648843246021806408e+02,8.105839420095121284e+01
3.639062500000000000e+05,5.001246275588911203e+02,8.711867477143057670e+01
3.652343750000000000e+05,5.369561068392970355e+02,8.868457274211702668e+01
3.665625000000000000e+05,5.429315003963450863e+02,8.879027978687062728e+01
3.678906250000000000e+05,5.526164710488694709e+02,9.058338272413372749e+01
3.692187500000000000e+05,5.118299845679267719e+02,7.872281323905093586e+01
3.705468750000000000e+05,5.278063372115880156e+02,8.541803669085487627e+01
3.718750000000000000e+05,5.730529361142398557e+02,8.307616703905689803e+01
3.732031250000000000e+05,5.649577605406665270e+02,7.886397095276890923e+01
3.745312500000000000e+05,5.691803705585873558e+02,9.517028083211104672e+01
3.758593750000000000e+05,5.820588627078502668e+02,8.761851325864158468e+01
3.771875000000000000e+05,5.808013129167495663e+02,9.084014541255298525e+01
3.785156250000000000e+05,6.114410425866052492e+02,9.461991682766127099e+01
3.798437500000000000e+05,6.349474042624929098e+02,9.049089248813778852e+01
3.811718750000000000e+05,6.091018122120061662e+02,9.195473634268773822e+01
3.825000000000000000e+05,6.046715415565503235e+02,1.037229504650834997e+02
3.838281250000000000e+05,6.357276663271982216e+02,9.512689862949513042e+01
3.851562500000000000e+05,6.405567534162848915e+02,1.061928928818143163e+02
3.864843750000000000e+05,6.606836140544687623e+02,9.728247475044304338e+01
3.878125000000000000e+05,6.791108073027824048e+02,1.033462941916486528e+02
3.891406250000000000e+05,6.791672445196616081e+02,1.104165268895474838e+02
3.904687500000000000e+05,6.618069913354861455e+02,1.088303702456641275e+02
3.917968750000000000e+05,6.888476912712420699e+02,1.107591609479465120e+02
3.931250000000000000e+05,6.538876333000285968e+02,1.132039629433348011e+02
3.944531250000000000e+05,6.619818442978607891e+02,1.110375974607685947e+02
3.957812500000000000e+05,7.004183936806318798e+02,1.276046143697565753e+02
3.971093750000000000e+05,6.897145207601696484e+02,1.410551502477068766e+02
3.984375000000000000e+05,6.918887096423833327e+02,1.225568222420087494e+02
3.997656250000000000e+05,7.388319777696966639e+02,1.205626616906108950e+02
4.010937500000000000e+05,7.212329071248046830e+02,1.282456286663038441e+02
4.024218750000000000e+05,7.641838213877684893e+02,1.182968308708718155e+02
4.037500000000000000e+05,7.309277469819737689e+02,1.333321845784683717e+02
4.050781250000000000e+05,7.298428299944343962e+02,1.381782025133111915e+02
4.064062500000000000e+05,7.585930983482021475e+02,1.226209925049960390e+02
4.077343750000000000e+05,7.585400527064745120e+02,1.279517972834566990e+02
4.090625000000000000e+05,7.498029095797625132e+02,1.261359140495953710e+02
4.103906250000000000e+05,7.727242343246967948e+02,1.410136494383233696e+02
4.117187500000000000e+05,7.484976263176776001e+02,1.243739894277957774e+02
4.130468750000000000e+05,7.791058687892939361e+02,1.220305313929676601e+02
4.143750000000000000e+05,7.462758498921133423e+02,1.234935297956085947e+02
4.157031250000000000e+05,7.049611701064532099e+02,1.311294812006851771e+02
4.170312500000000000e+05,7.183458270201185769e+02,1.262300311272559270e+02
4.183593750000000000e+05,7.677010268305981526e+02,1.264385368211526668e+02
4.196875000000000000e+05,7.917212478167135714e+02,1.243405665662193940e+02
4.210156250000000000e+05,8.034191153869307982e+02,1.137745173311343194e+02
4.223437500000000000e+05,8.155247480262025874e+02,1.213452461907929631e+02
4.236718750000000000e+05,8.358245135425104309e+02,1.105799372773429781e+02
4.250000000000000000e+05,0.000000000000000000e+00,7.169699095440225278e+01
