curve_name,timesteps,average_return,std
METRA,46484.375,728.8696573739318,48.81390164099097
METRA,47812.5,755.0606874454694,36.28561275339605
METRA,49140.625,767.1148890899378,45.239233070583126
METRA,50468.75,774.8086885582607,48.761214729366124
METRA,51796.875,781.1021156025963,46.13309178823096
METRA,53125.0,778.6365740228457,54.73273114648616
METRA,54453.125,797.8716097169547,52.20617361502943
METRA,55781.25,803.4133947112798,51.78483541826418
METRA,57109.375,778.3400128993043,58.096263725814545
METRA,58437.5,819.5536649482796,50.84741842640795
METRA,59765.625,804.8677533594808,55.39118346435049
METRA,61093.75,778.5623211135982,65.5319946756769
METRA,62421.875,804.3044856406257,61.141234360737684
METRA,63750.0,824.7603023401598,83.2009352651414
METRA,65078.125,844.5279265852577,64.62376820270444
METRA,66406.25,851.3238849202983,60.73274929181885
METRA,67734.375,820.3148855969602,78.64647590049252
METRA,69062.5,834.562306418403,93.05261791398252
METRA,70390.625,926.6200864007685,85.19308331698451
METRA,71718.75,922.4450727884571,90.37770010306251
METRA,73046.875,886.4682646723385,92.01170434204722
METRA,74375.0,884.7693968952166,102.3789614148956
METRA,75703.125,917.4412557087276,103.24287500197333
METRA,77031.25,903.6614236552729,109.3275186539694
METRA,78359.375,904.6491523795789,107.67966270280466
METRA,79687.5,840.9097015073728,104.89277091848876
METRA,81015.625,876.7780861013848,108.41929979695584
METRA,82343.75,870.7109429250465,105.16084008427862
METRA,83671.875,860.3626969625981,120.29797882925507
METRA,85000.0,856.5544520593645,123.69785877747124
METRA,86328.125,878.1047455070351,128.84699156554524
METRA,87656.25,880.9355353245978,122.10562725828684
METRA,88984.375,902.3694275732878,122.90069949874064
METRA,90312.5,876.1090579224908,121.3124259176819
METRA,91640.625,899.6459868130711,124.78436211756402
METRA,92968.75,883.3473759257691,120.8049530629975
METRA,94296.875,893.9298301958169,126.96241047804222
METRA,95625.0,898.8282008082738,119.89446360274039
METRA,96953.125,914.7190373707228,124.20193234037245
METRA,98281.25,904.8056599827478,121.23708641395757
METRA,99609.375,939.4355315826172,118.8732890983826
METRA,100937.5,926.4907755946347,114.98970056552892
METRA,102265.625,954.5848381589702,119.66556153969532
METRA,103593.75,932.9252466070905,113.91087290081069
METRA,104921.875,948.3455034942654,118.69032349460474
METRA,106250.0,0.0,79.7822738488808
METRA,107578.125,37.587829859312095,68.87299711313824
METRA,108906.25,39.525589684805254,70.30131923163167
METRA,110234.375,78.11438332193688,80.86369009187233
METRA,111562.5,106.3627781127025,64.73822725526625
METRA,112890.625,151.54555829020092,82.18031448713461
METRA,114218.75,154.59774597678944,70.63401735239692
METRA,115546.875,193.1452564718661,66.32158373557145
METRA,116875.0,244.80528285234365,90.27313689643252
METRA,118203.125,281.8304714283491,75.0666507869698
METRA,119531.25,308.7706596147801,77.72371175604313
METRA,120859.375,342.9189271361962,77.48286287289588
METRA,122187.5,387.91813359102207,82.80162922916143
METRA,123515.625,430.2222777471493,73.8596565267454
METRA,124843.75,466.19570597666944,78.99221207898202
METRA,126171.875,472.1593443291533,85.43376373046482
METRA,127500.0,473.68564334693673,60.673584340047675
METRA,128828.125,522.4177948156705,83.48991625504513
METRA,130156.25,532.232357990295,70.4081487146229
METRA,131484.375,540.9184019283055,80.36961914764964
METRA,132812.5,537.4638118316302,60.45655376276713
METRA,134140.625,532.6319055413978,49.78958835856501
METRA,135468.75,510.153709659555,43.3693049362026
METRA,136796.875,546.7446414768187,51.86121997312117
METRA,138125.0,533.1471203728521,44.53366189588376
